Crop_Year,Annual_Rainfall,Fertilizer,Pesticide,N_SOIL,P_SOIL,K_SOIL,pH_SOIL,Crop_encoded,Season_encoded,State_encoded
2017,1475.8,8369510.4,20200.8,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,44,1,28
2012,2187.6,15347670.0,31550.25,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,0,4,13
2019,653.2,309168.0,666.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,36,2,22
2013,1348.7,554697.11,1036.53,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,50,2,25
1998,775.6,29709160.0,87203.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,43,1,7
2001,1541.3,4493.72,11.44,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,2,1,28
2011,1174.095455,1557936.0,3069.0,96.375,16.125,289.9888888888889,7.563888888888889,44,2,15
2018,1372.7,58392.0,126.0,136.125,9.975,204.4,5.2125,47,1,19
2001,1002.9,4126766.91,10505.82,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,2,12
1997,1156.1,4358786.0,14198.0,96.375,16.125,289.9888888888889,7.563888888888889,24,2,15
1999,922.8,66968.03,170.37,97.22368421052632,17.86842105263158,247.7,7.605263157894737,39,2,24
2019,3119.2,35715.7744,76.9378,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,43,4,13
2008,1540.9,171648.0,108.0,136.125,9.975,204.4,5.2125,24,2,19
2003,1434.5875,19499.06,47.28,117.625,22.5,241.4,7.275,2,1,21
2017,652.1,1535503031.0,3706117.58,92.64,12.646666666666668,211.60533333333333,7.617333333333333,53,2,27
1997,1852.9,121722.43,396.49,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,34,1,29
2002,967.4,28514604.0,75300.0,96.375,16.125,289.9888888888889,7.563888888888889,24,1,15
1997,2053.3,666.19,2.17,141.1875,15.4375,160.54999999999998,5.6125,51,4,16
2018,1052.2,262439.6,566.3,155.25,16.650000000000002,214.01666666666665,6.391666666666667,19,1,9
2015,3870.8,957408.33,2000.79,138.75,15.25,161.16666666666666,5.141666666666667,37,5,17
1997,661.2,55579280.0,181040.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,2,1,8
2010,629.2,4236303.33,6120.72,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,1,1,3
2009,2004.2,136965.78,149.43,113.625,8.825,166.5375,5.4375,46,4,26
2004,1032.1,100972.88,195.72,147.775,19.15,222.65,6.784999999999999,36,2,10
2003,1163.0,552704.32,1340.16,89.1,16.663636363636364,285.64,7.612727272727272,42,4,14
2018,1387.4,4074788.4,8792.7,96.375,16.125,289.9888888888889,7.563888888888889,41,2,15
2008,1052.8,12587520.0,7920.0,96.375,16.125,289.9888888888889,7.563888888888889,34,1,15
2012,956.2,25526066.8,52474.01,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,27,1,12
2003,2838.1,1458965.2,3537.6,139.5,15.800000000000002,266.53333333333336,5.416666666666667,40,1,23
2016,1147.2,2961862.75,6764.45,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,51,4,12
2008,1560.1,7427208.96,4673.16,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,17,3,29
2014,1019.9,301618.08,659.34,155.25,16.650000000000002,214.01666666666665,6.391666666666667,43,1,9
2012,1098.3,150.8,0.31,117.625,22.5,241.4,7.275,20,3,21
2005,3374.4,1174136.72,2056.11,138.75,15.25,161.16666666666666,5.141666666666667,40,3,17
2017,1165.7,4277959.68,10325.36,110.20833333333331,10.8,163.25833333333333,6.033333333333334,34,1,11
2012,2050.2,105107.6,216.07,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,43,1,18
2001,1556.6,36056792.24,91792.48,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,0,29
1999,2914.6,277211.56,705.24,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,43,1,13
2010,1319.8,498.33,0.72,155.25,16.650000000000002,214.01666666666665,6.391666666666667,14,1,9
1998,775.6,1116440.0,3277.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,33,1,7
2008,1117.9,7053016.32,4437.72,79.5,9.633333333333336,247.64545454545456,6.481818181818182,19,1,4
2005,3392.8,133111.2,233.1,137.25,12.5,153.55,6.15,46,4,6
2002,860.8,1522672.28,4021.0,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,52,2,12
2016,2924.3,119764262.0,273523.6,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,9,4,13
2015,874.0,1437612.64,3004.32,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,50,4,3
1999,2147.4,589021.5,1498.5,113.625,8.825,166.5375,5.4375,37,4,26
2016,890.0,1091446.5,2492.7,120.1923076923077,18.884615384615383,270.11538461538464,7.4,49,1,0
2016,890.0,183668745.8,419471.85,120.1923076923077,18.884615384615383,270.11538461538464,7.4,30,1,0
2009,618.0,2290554.0,2499.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,38,1,7
2014,687.6,101747.04,222.42,120.1923076923077,18.884615384615383,270.11538461538464,7.4,48,2,0
2004,2518.0,131091.4,254.1,137.25,12.5,153.55,6.15,46,4,6
2005,1650.1,288167.76,504.63,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,4,2,29
2016,1147.2,13525998.25,30891.35,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,19,2,12
2003,1163.0,494.9,1.2,89.1,16.663636363636364,285.64,7.612727272727272,36,2,14
2019,3119.2,20095.92,43.29,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,17,4,13
2001,918.1,9600.22,24.44,155.25,16.650000000000002,214.01666666666665,6.391666666666667,27,1,9
2002,315.9,11460466.19,30264.25,97.22368421052632,17.86842105263158,247.7,7.605263157894737,24,1,24
2011,887.6,48914834.88,96358.02,147.775,19.15,222.65,6.784999999999999,53,2,10
2006,1317.2,797676.66,1374.12,79.5,9.633333333333336,247.64545454545456,6.481818181818182,13,4,4
2000,896.4,28436314.88,75312.64,79.5,9.633333333333336,247.64545454545456,6.481818181818182,44,1,4
2005,1434.5875,619626.64,1085.07,117.625,22.5,241.4,7.275,40,3,21
2014,1238.5,27908428.08,61008.09,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,47,2,12
2006,1631.4,2117814.93,3648.26,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,46,4,29
1998,2964.9,148200.0,435.0,137.25,12.5,153.55,6.15,0,4,6
2003,1075.6,53064662.7,128667.6,92.64,12.646666666666668,211.60533333333333,7.617333333333333,39,2,27
2011,861.9,984682.56,1939.74,120.1923076923077,18.884615384615383,270.11538461538464,7.4,19,1,0
2004,1117.7,88061568.84,170693.46,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,17,1,12
2007,2154.1,3003367.6,3602.24,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,36,2,2
2005,2075.4,111765.44,195.72,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,24,2,18
2003,867.6,6744992.1,16354.8,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,44,1,12
2014,3484.4,117597.84,257.07,138.75,15.25,161.16666666666666,5.141666666666667,50,2,17
2000,6258.8,274876.0,728.0,138.75,15.25,161.16666666666666,5.141666666666667,44,1,17
2013,1069.9,39962610.73,74675.79,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,0,3
2012,2167.5,10152911.6,20871.37,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,0,2,2
2000,935.6,1357102.08,3594.24,120.1923076923077,18.884615384615383,270.11538461538464,7.4,19,1,0
1998,2354.4,1574872.0,4622.6,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,43,1,2
2014,1274.7,2644366.32,5780.61,79.5,9.633333333333336,247.64545454545456,6.481818181818182,43,1,4
2012,451.9,5579.6,11.47,116.8181818181818,20.727272727272727,236.3,7.654545454545455,24,1,5
2005,1650.1,4801356.96,8407.98,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,16,2,29
2000,2834.3,629269.7,1666.6,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,24,1,18
2008,895.0,244105913.3,153590.13,89.1,16.663636363636364,285.64,7.612727272727272,40,1,14
2002,2516.3,2373187.56,6267.0,137.25,12.5,153.55,6.15,9,4,6
2011,1302.7,25325338.56,49888.74,79.5,9.633333333333336,247.64545454545456,6.481818181818182,44,1,4
2008,1164.1,8911821.12,5607.27,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,7,4,12
2006,569.6,12771.0,22.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,20,1,22
2017,1111.7,1244090.88,3002.76,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,3,12
2019,1031.7,233250.08,502.46,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,50,1,25
2009,969.9,387680.16,422.96,155.25,16.650000000000002,214.01666666666665,6.391666666666667,15,1,9
2009,1002.4,8336370.0,9095.0,96.375,16.125,289.9888888888889,7.563888888888889,44,1,15
1998,2354.4,1454731.2,4269.96,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,13,4,2
2013,1348.7,5249466.19,9809.37,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,20,2,25
2009,1434.5875,34903.68,38.08,117.625,22.5,241.4,7.275,43,3,21
2015,1210.1,1963452.94,4103.22,83.85,13.6,204.85,6.516666666666667,43,5,20
2018,1373.0,7947.8,17.15,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,52,3,28
2011,4083.104545,5461989.6,10759.65,138.75,15.25,161.16666666666666,5.141666666666667,40,0,17
2019,2252.8,25420.48,54.76,113.625,8.825,166.5375,5.4375,53,2,26
2017,1279.1,26292.48,63.46,147.775,19.15,222.65,6.784999999999999,2,2,10
2012,924.1,2377211.2,4886.84,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,47,2,3
2015,2155.3,8144839.89,17021.07,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,52,2,2
2015,1000.7,88745420.0,185460.0,89.1,16.663636363636364,285.64,7.612727272727272,11,1,14
2010,989.5,8471.61,12.24,116.8181818181818,20.727272727272727,236.3,7.654545454545455,37,4,5
2006,1178.9,233326.17,401.94,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,1,1,28
2011,1533.561905,845138.4,1664.85,141.1875,15.4375,160.54999999999998,5.6125,45,1,16
2019,1031.7,1014071.04,2184.48,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,27,2,25
2016,2626.8,25133.0,57.4,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,49,1,18
2009,2176.6,863242.8,941.8,139.5,15.800000000000002,266.53333333333336,5.416666666666667,33,2,23
2017,1582.4,1574.4,3.8,117.625,22.5,241.4,7.275,5,1,21
2010,2348.3,131559.12,190.08,113.625,8.825,166.5375,5.4375,26,1,26
2018,1635.9,1380484.2,2978.85,83.85,13.6,204.85,6.516666666666667,38,0,20
2011,1178.986364,11601765.12,22854.48,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,3,4,12
2013,1006.5,2069963.74,3868.02,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,38,1,7
2008,1201.9,37715499.84,23730.39,97.22368421052632,17.86842105263158,247.7,7.605263157894737,52,4,24
2012,1049.5,1595162.4,3279.18,89.1,16.663636363636364,285.64,7.612727272727272,15,4,14
2013,1006.5,44588169.1,83319.3,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,2,3,7
2011,1174.095455,536064.0,1056.0,96.375,16.125,289.9888888888889,7.563888888888889,43,2,15
2007,1246.2,2832348.8,3397.12,79.5,9.633333333333336,247.64545454545456,6.481818181818182,43,1,4
2019,899.2,577972.4,1245.05,120.1923076923077,18.884615384615383,270.11538461538464,7.4,42,1,0
2018,1419.1,301529.8,650.65,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,20,3,12
2010,639.2,322917.84,466.56,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,34,1,8
2014,1333.3,28868080.8,63105.9,136.125,9.975,204.4,5.2125,40,1,19
2006,2928.8,337154.4,580.8,137.25,12.5,153.55,6.15,17,1,6
2003,2386.0,8549496.48,20730.24,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,7,4,13
2019,546.9,541044.0,1165.5,116.8181818181818,20.727272727272727,236.3,7.654545454545455,20,1,5
2016,710.5,3066072.75,7002.45,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,43,3,7
2013,1062.3,577.96,1.08,120.1923076923077,18.884615384615383,270.11538461538464,7.4,5,1,0
2016,890.0,178383.0,407.4,120.1923076923077,18.884615384615383,270.11538461538464,7.4,37,2,0
2014,1238.5,307052.64,671.22,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,39,1,12
2016,1147.2,856361.0,1955.8,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,29,1,12
2020,1313.947826,580.83,1.11,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,50,4,28
2000,874.4,579608245.8,1535073.28,92.64,12.646666666666668,211.60533333333333,7.617333333333333,40,1,27
2010,1317.7,7624116.78,11015.52,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,2,12
2019,1194.7,12741328.56,27446.97,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,37,5,3
2006,1786.5,4214.43,7.26,147.775,19.15,222.65,6.784999999999999,54,1,10
2002,933.2,1347343.44,3558.0,147.775,19.15,222.65,6.784999999999999,52,1,10
2015,426.8,694804.0,1452.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,1,1,8
2017,814.8,20161608.96,48662.42,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,52,1,7
2015,584.3,9067350.11,18948.93,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,17,3,7
2011,1544.354545,586320.0,1155.0,136.125,9.975,204.4,5.2125,43,1,19
2010,1107.5,9152661.0,13224.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,37,4,7
2017,800.0,49102387.2,118514.4,89.1,16.663636363636364,285.64,7.612727272727272,36,2,14
2016,1151.1,122600.0,280.0,96.375,16.125,289.9888888888889,7.563888888888889,50,4,15
2015,874.0,279342.79,583.77,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,44,1,3
2007,2007.5,220110.0,264.0,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,44,2,29
2014,1536.9,3097548.24,6771.27,83.85,13.6,204.85,6.516666666666667,17,0,20
2010,1771.8,327236.7,472.8,136.125,9.975,204.4,5.2125,25,2,19
2014,987.5,64610.88,141.24,141.1875,15.4375,160.54999999999998,5.6125,27,1,16
2005,566.7,1355096.0,2373.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,43,1,22
1999,458.9,15877048.0,40392.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,20,1,7
2010,1297.0,2954598.57,4268.88,120.1923076923077,18.884615384615383,270.11538461538464,7.4,31,2,0
2016,2626.8,34021.5,77.7,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,50,4,18
2002,1102.8,1968189.3,5197.5,83.85,13.6,204.85,6.516666666666667,34,1,20
2004,895.7,496246819.7,961896.18,89.1,16.663636363636364,285.64,7.612727272727272,45,1,14
2009,956.9,238716.24,260.44,79.5,9.633333333333336,247.64545454545456,6.481818181818182,42,4,4
2002,664.0,1887057.11,4983.25,92.64,12.646666666666668,211.60533333333333,7.617333333333333,24,2,27
2015,3870.8,358613.61,749.43,138.75,15.25,161.16666666666666,5.141666666666667,36,2,17
2001,481.3,8563396.24,21800.48,97.22368421052632,17.86842105263158,247.7,7.605263157894737,43,1,24
2012,1296.6,533832.0,1097.4,136.125,9.975,204.4,5.2125,43,1,19
1997,690.1,217082770.0,707110.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,40,1,22
2014,1536.9,2301687.12,5031.51,83.85,13.6,204.85,6.516666666666667,38,0,20
2015,747.9,39084935.74,81679.62,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,1,1,25
2010,1291.9,6262014.78,9047.52,83.85,13.6,204.85,6.516666666666667,17,3,20
2002,2511.2,8520.3,22.5,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,50,4,13
2008,746.1,156113856.0,98226.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,53,2,7
2007,1444.7,128975.122,154.6928,110.20833333333331,10.8,163.25833333333333,6.033333333333334,46,4,11
1999,2535.9,58583.76,149.04,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,11,1,18
2009,711.0,15791110.44,17228.14,120.1923076923077,18.884615384615383,270.11538461538464,7.4,27,2,0
2012,1566.0,63034.4,129.58,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,11,1,29
2005,1316.2,38756824.88,67869.69,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,20,1,12
2008,1117.9,98697.6,62.1,79.5,9.633333333333336,247.64545454545456,6.481818181818182,37,1,4
2005,1650.1,922664.48,1615.74,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,15,1,29
2015,874.0,2155629.41,4504.83,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,52,1,3
2004,1612.9,165326.84,320.46,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,42,4,29
2012,460.6,9922640.0,20398.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,17,3,7
2015,874.0,8622833.46,18019.98,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,22,2,3
2017,1112.0,1170881.28,2826.06,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,27,1,3
2002,2516.3,22815.47,60.25,137.25,12.5,153.55,6.15,17,1,6
2001,953.8,1225.56,3.12,147.775,19.15,222.65,6.784999999999999,17,1,10
2016,1147.2,606716.75,1385.65,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,27,2,12
2002,301.8,319511250.0,843750.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,53,2,22
2010,2574.1,3598108.71,5198.64,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,44,1,1
2012,2167.5,5124787.2,10535.04,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,53,2,2
2001,1672.5,403413.5,1027.0,83.85,13.6,204.85,6.516666666666667,41,2,20
2019,1067.8,22731061.92,48966.54,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,24,2,7
2000,1213.3,7013951.99,18576.22,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,44,1,12
2007,2007.5,223711.8,268.32,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,27,2,29
2019,1194.7,1268104.08,2731.71,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,27,1,3
2018,1635.9,1779982.8,3840.9,83.85,13.6,204.85,6.516666666666667,17,0,20
2006,927.9,25258739.22,43512.04,97.22368421052632,17.86842105263158,247.7,7.605263157894737,24,4,24
2019,351.8,4096819.52,8825.24,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,27,1,8
2008,1560.1,584545833.6,367793.1,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,5,29
2011,2439.340909,2127504.0,4191.0,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,40,1,18
2002,1629.1,66931.69,176.75,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,34,1,29
2001,918.1,76699.63,195.26,155.25,16.650000000000002,214.01666666666665,6.391666666666667,25,1,9
2015,940.7,134188601.9,280427.07,120.1923076923077,18.884615384615383,270.11538461538464,7.4,30,1,0
2009,969.9,330961.68,361.08,155.25,16.650000000000002,214.01666666666665,6.391666666666667,46,4,9
2017,814.8,126372994.6,305016.12,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,40,1,7
2018,986.2,61149.4,131.95,97.22368421052632,17.86842105263158,247.7,7.605263157894737,15,4,24
2010,4193.3,2654437.8,3835.2,137.25,12.5,153.55,6.15,40,2,6
2008,1357.1,11115495.36,6993.81,155.25,16.650000000000002,214.01666666666665,6.391666666666667,40,1,9
2016,1147.2,88204876.5,201446.7,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,1,12
2007,527.2,348174000.0,417600.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,40,1,22
2013,3255.4,8996091.89,16810.47,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,3,4,13
2017,814.8,8283863.04,19994.08,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,40,3,7
2011,926.5,22486377.12,44296.23,97.22368421052632,17.86842105263158,247.7,7.605263157894737,20,1,24
2012,1430.2,14993440.8,30822.06,83.85,13.6,204.85,6.516666666666667,27,5,20
2011,1564.7,1839034.56,3622.74,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,25,2,28
2002,1102.8,7298583.65,19273.75,83.85,13.6,204.85,6.516666666666667,38,1,20
2012,2167.5,532474.8,1094.61,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,5,4,2
2011,1686.5,100349003.0,197678.91,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,21,1,29
2012,1176.7,489346.0,1005.95,141.1875,15.4375,160.54999999999998,5.6125,17,1,16
2007,1021.6,3668500.0,4400.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,34,1,7
2011,861.9,1014668.64,1998.81,120.1923076923077,18.884615384615383,270.11538461538464,7.4,37,4,0
2008,895.0,377768.64,237.69,89.1,16.663636363636364,285.64,7.612727272727272,20,2,14
2002,4355.3,261478.54,690.5,138.75,15.25,161.16666666666666,5.141666666666667,44,1,17
2017,1279.1,96668.16,233.32,147.775,19.15,222.65,6.784999999999999,27,1,10
2017,970.9,610237.44,1472.88,97.22368421052632,17.86842105263158,247.7,7.605263157894737,6,4,24
2009,711.0,53941455.96,58850.26,120.1923076923077,18.884615384615383,270.11538461538464,7.4,52,2,0
2014,1156.6,3252886.08,7110.84,110.20833333333331,10.8,163.25833333333333,6.033333333333334,37,5,11
2003,2213.7,1431745.7,3471.6,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,43,1,2
2012,968.7,531117.6,1091.82,120.1923076923077,18.884615384615383,270.11538461538464,7.4,39,2,0
2019,1555.8,1395721.76,3006.62,96.375,16.125,289.9888888888889,7.563888888888889,29,1,15
2013,1083.2,144.49,0.27,117.625,22.5,241.4,7.275,48,2,21
2009,3334.9,23996.28,26.18,137.25,12.5,153.55,6.15,38,1,6
1997,2274.9,360218.45,1173.35,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,53,2,1
2003,1163.0,76066228.98,184440.24,89.1,16.663636363636364,285.64,7.612727272727272,20,1,14
2018,1220.5,18573035.4,40077.45,120.1923076923077,18.884615384615383,270.11538461538464,7.4,30,2,0
2008,1357.1,15591.36,9.81,155.25,16.650000000000002,214.01666666666665,6.391666666666667,27,1,9
2017,1124.5,308267.52,744.04,79.5,9.633333333333336,247.64545454545456,6.481818181818182,15,4,4
2001,1541.3,586124.07,1492.14,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,37,2,28
2012,338.9,530363600.0,1090270.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,53,2,22
2015,2334.4,2684.47,5.61,113.625,8.825,166.5375,5.4375,34,1,26
2006,329.3,303575226.6,522954.74,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,53,2,8
2010,1771.8,10536357.3,15223.2,136.125,9.975,204.4,5.2125,24,1,19
2014,746.4,25603721.76,55969.98,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,24,2,25
2006,462.7,2283965.64,3934.48,116.8181818181818,20.727272727272727,236.3,7.654545454545455,53,2,5
2015,1000.7,21364005.51,44646.4557,89.1,16.663636363636364,285.64,7.612727272727272,37,4,14
1998,1381.6,235539.2,691.36,155.25,16.650000000000002,214.01666666666665,6.391666666666667,23,2,9
2004,781.8,5462394.46,10587.99,120.1923076923077,18.884615384615383,270.11538461538464,7.4,13,2,0
2000,935.6,598640.66,1585.48,120.1923076923077,18.884615384615383,270.11538461538464,7.4,1,2,0
2010,1389.0,8737386.0,12624.0,96.375,16.125,289.9888888888889,7.563888888888889,43,1,15
2004,1290.4,2617602.74,5073.81,83.85,13.6,204.85,6.516666666666667,38,0,20
2002,2511.2,3920474.04,10353.0,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,6,4,13
2018,1419.1,15184839.6,32766.3,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,24,2,12
2017,868.2,2749374.72,6635.94,120.1923076923077,18.884615384615383,270.11538461538464,7.4,13,2,0
2005,1316.2,2376094.88,4160.94,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,6,4,12
2010,1283.1,41609890.56,60119.04,79.5,9.633333333333336,247.64545454545456,6.481818181818182,16,2,4
2019,2178.5,23531.12,50.69,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,49,1,18
2012,3006.9,582088.0,1196.6,139.5,15.800000000000002,266.53333333333336,5.416666666666667,45,1,23
1998,1048.3,958360.0,2813.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,34,1,0
2015,1210.1,1194431.24,2496.12,83.85,13.6,204.85,6.516666666666667,52,3,20
2018,1635.9,44480106.0,95980.5,83.85,13.6,204.85,6.516666666666667,40,3,20
2012,968.7,172062800.0,353710.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,40,2,0
2015,1223.2,538788.92,1125.96,155.25,16.650000000000002,214.01666666666665,6.391666666666667,37,2,9
2011,1097.1,136026.24,267.96,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,17,1,3
2009,992.5,56251.02,61.37,141.1875,15.4375,160.54999999999998,5.6125,52,1,16
2005,1075.5,1922557.44,3366.72,120.1923076923077,18.884615384615383,270.11538461538464,7.4,32,2,0
2007,2154.1,47238941.0,56658.4,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,40,0,2
2016,1205.6,7984631.5,18235.7,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,22,2,3
2015,1085.6,5710499.33,11933.79,110.20833333333331,10.8,163.25833333333333,6.033333333333334,16,2,11
2019,3844.4,79696.64,171.68,138.75,15.25,161.16666666666666,5.141666666666667,53,2,17
2006,2270.2,260528.4,448.8,139.5,15.800000000000002,266.53333333333336,5.416666666666667,33,2,23
2006,1764.3,210849.21,363.22,113.625,8.825,166.5375,5.4375,34,1,26
2009,956.9,13047431.88,14234.78,79.5,9.633333333333336,247.64545454545456,6.481818181818182,45,1,4
2010,3119.7,686532.63,991.92,138.75,15.25,161.16666666666666,5.141666666666667,48,1,17
2016,1298.9,9732141.25,22226.75,79.5,9.633333333333336,247.64545454545456,6.481818181818182,1,1,4
2006,329.3,2730439.8,4703.6,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,27,1,8
2006,1362.5,1123848.0,1936.0,136.125,9.975,204.4,5.2125,23,2,19
1998,1260.8,4135076.4,12137.37,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,29,1,12
2002,1973.6,1980401.73,5229.75,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,9,4,2
2003,1648.2,7427459.2,18009.6,83.85,13.6,204.85,6.516666666666667,13,4,20
